customer_id,age,occupation_status,years_employed,annual_income,credit_score,credit_history_years,savings_assets,current_debt,defaults_on_file,delinquencies_last_2yrs,derogatory_marks,product_type,loan_intent,loan_amount,interest_rate,debt_to_income_ratio,loan_to_income_ratio,payment_to_income_ratio,loan_status
CUST111139,32.0,Employed,12.7,25922.0,733.0,7.2,2130.0,12320.0,0.0,0.0,0.0,Credit Card,Education,8700.0,16.11,0.47527196975542013,0.3356222513694931,112.0,1
CUST111140,21.0,Employed,2.0,30481.0,649.0,1.1,70.0,4095.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,53800.0,13.92,0.13434598602408057,1.7650339555788852,588.0,0
CUST111141,52.0,Student,0.1,24908.0,729.0,29.0,1746.0,16577.0,0.0,4.0,0.0,Personal Loan,Business,22300.0,10.82,0.6655291472619239,0.8952946844387345,298.0,0
CUST111142,19.0,Student,1.3,33877.0,653.0,0.4,32.0,6804.0,0.0,0.0,0.0,Credit Card,Business,3400.0,17.93,0.20084423059893142,0.10036307819464534,33.0,1
CUST111143,51.0,Employed,19.5,26338.0,604.0,29.8,305.0,3882.0,0.0,0.0,0.0,Credit Card,Home Improvement,26900.0,19.22,0.14739160148834385,1.0213379907358189,0.34,1
CUST111144,49.0,Self-Employed,16.1,43039.0,694.0,6.2,1042.0,19555.0,0.0,1.0,0.0,Credit Card,Personal,4700.0,17.63,0.45435535212249356,0.10920328074537047,36.0,1
CUST111145,45.0,Employed,9.1,51517.0,644.0,24.4,5385.0,17126.0,0.0,1.0,0.0,Credit Card,Medical,32700.0,19.73,0.33243395384047986,0.6347419298483996,212.0,1
CUST111146,26.0,Employed,6.0,32304.0,632.0,2.0,846.0,7922.0,0.0,0.0,0.0,Credit Card,Personal,42500.0,20.85,0.24523278850916294,1.3156265477959386,439.0,1
CUST111147,39.0,Self-Employed,15.1,48684.0,617.0,14.2,415.0,5990.0,0.0,2.0,0.0,Credit Card,Debt Consolidation,55300.0,19.93,0.1230383698956536,1.1358968038780708,379.0,0
CUST111148,19.0,Employed,0.7,68123.0,711.0,1.8,72.0,13021.0,0.0,0.0,0.0,Personal Loan,Education,20600.0,11.37,0.19113955639064634,0.30239419872877,101.0,1
CUST111149,45.0,Employed,4.0,65978.0,730.0,4.1,3939.0,7713.0,0.0,0.0,0.0,Personal Loan,Personal,94400.0,10.09,0.11690260389826912,1.4307799569553488,477.0,1
CUST111150,34.0,Employed,12.6,35690.0,637.0,13.1,1082.0,21824.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,26300.0,20.69,0.6114878117119641,0.7369010927430653,246.0,0
CUST111151,30.0,Self-Employed,2.1,121429.0,733.0,8.9,11999.0,19296.0,0.0,0.0,0.0,Personal Loan,Business,29200.0,9.63,0.15890767444350196,0.2404697395185664,0.08,1
CUST111152,20.0,Employed,1.6,19690.0,544.0,1.5,759.0,3227.0,0.0,3.0,2.0,Personal Loan,Education,2400.0,15.5,0.1638902996444896,0.12188928390045708,41.0,0
CUST111153,18.0,Employed,0.0,77137.0,627.0,1.8,40.0,16328.0,0.0,0.0,0.0,Line of Credit,Medical,50000.0,11.38,0.21167533090475388,0.6481973631331268,216.0,0
CUST111154,22.0,Self-Employed,1.0,24744.0,648.0,1.6,94.0,13618.0,0.0,3.0,0.0,Personal Loan,Home Improvement,29000.0,13.41,0.5503556417717427,1.1720012932428063,391.0,0
CUST111155,48.0,Employed,17.0,46773.0,653.0,11.2,6025.0,9746.0,0.0,0.0,0.0,Credit Card,Business,6000.0,17.06,0.20836807559917045,0.12827913539862743,43.0,1
CUST111156,30.0,Employed,9.9,91641.0,530.0,8.6,311.0,40304.0,0.0,1.0,1.0,Line of Credit,Home Improvement,50000.0,14.11,0.43980314488056654,0.5456073155028862,182.0,0
CUST111157,32.0,Employed,7.2,27916.0,667.0,2.3,58.0,6038.0,0.0,0.0,0.0,Credit Card,Personal,1500.0,17.48,0.21629173233987678,0.05373262645078091,18.0,1
CUST111158,42.0,Employed,11.4,46003.0,614.0,1.6,28.0,14143.0,0.0,1.0,1.0,Personal Loan,Personal,40200.0,13.57,0.30743647153446513,0.8738560528661174,291.0,1
CUST111159,56.0,Employed,8.1,56968.0,682.0,25.7,3151.0,12991.0,0.0,2.0,1.0,Personal Loan,Personal,96900.0,12.23,0.22804030332818426,1.7009549220615081,567.0,0
CUST111160,50.0,Student,0.7,15000.0,655.0,3.9,27.0,4081.0,0.0,1.0,0.0,Credit Card,Education,1500.0,17.49,0.2720666666666667,0.1,33.0,1
CUST111161,23.0,Employed,2.6,37301.0,581.0,4.3,877.0,8286.0,0.0,0.0,0.0,Credit Card,Personal,7300.0,21.93,0.22213881665370902,0.19570520897563068,65.0,1
CUST111162,18.0,Employed,0.0,39200.0,613.0,1.1,81.0,12506.0,0.0,0.0,0.0,Personal Loan,Home Improvement,54200.0,14.54,0.319030612244898,1.3826530612244898,461.0,0
CUST111163,63.0,Employed,28.5,94436.0,652.0,6.4,3005.0,10192.0,0.0,0.0,1.0,Line of Credit,Personal,10800.0,9.91,0.10792494387733491,0.11436316658901266,38.0,1
CUST111164,62.0,Self-Employed,27.0,90208.0,658.0,2.1,123.0,18389.0,0.0,1.0,0.0,Personal Loan,Education,14100.0,11.7,0.20385109968073786,0.15630542745654488,52.0,1
CUST111165,37.0,Self-Employed,12.1,26294.0,696.0,17.1,824.0,16458.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,27300.0,11.69,0.6259222636342892,1.0382596790142238,346.0,0
CUST111166,19.0,Self-Employed,1.0,108540.0,522.0,0.9,9239.0,41196.0,1.0,3.0,0.0,Line of Credit,Debt Consolidation,50000.0,13.73,0.3795467108899945,0.46065966463976415,154.0,0
CUST111167,46.0,Student,0.0,15000.0,710.0,24.4,30.0,2577.0,0.0,1.0,1.0,Credit Card,Debt Consolidation,1500.0,17.3,0.1718,0.1,33.0,1
CUST111168,33.0,Employed,6.8,23982.0,643.0,3.4,13.0,8701.0,0.0,0.0,0.0,Personal Loan,Home Improvement,25800.0,14.69,0.36281377699941625,1.075806855141356,359.0,0
CUST111169,33.0,Employed,1.9,44589.0,707.0,7.7,722.0,23266.0,0.0,0.0,0.0,Credit Card,Education,18800.0,16.08,0.5217878849043486,0.42162865280674605,141.0,1
CUST111170,45.0,Student,1.5,15000.0,671.0,19.4,355.0,8774.0,0.0,0.0,0.0,Personal Loan,Education,1000.0,12.01,0.5849333333333333,0.06666666666666667,22.0,0
CUST111171,39.0,Employed,2.7,31825.0,590.0,13.1,4061.0,4800.0,0.0,0.0,0.0,Personal Loan,Medical,3700.0,15.52,0.15082482325216026,0.11626080125687353,39.0,0
CUST111172,20.0,Self-Employed,1.0,154900.0,514.0,0.5,36.0,48876.0,1.0,0.0,0.0,Credit Card,Education,70000.0,21.23,0.3155326016785023,0.45190445448676564,151.0,0
CUST111173,31.0,Employed,6.7,34870.0,542.0,3.3,1045.0,18343.0,1.0,1.0,0.0,Line of Credit,Personal,12700.0,13.74,0.5260395755663895,0.36420992256954404,121.0,0
CUST111174,42.0,Employed,5.8,39838.0,668.0,1.3,444.0,25592.0,0.0,0.0,0.0,Credit Card,Medical,29500.0,18.33,0.6424017269943271,0.7404990210351925,247.0,0
CUST111175,41.0,Student,0.5,36318.0,580.0,1.5,52.0,5310.0,1.0,2.0,0.0,Personal Loan,Personal,11600.0,15.13,0.14620849165702957,0.31940084806432073,106.0,0
CUST111176,38.0,Employed,19.2,42501.0,544.0,4.9,24.0,18358.0,0.0,0.0,0.0,Personal Loan,Home Improvement,77600.0,15.3,0.43194277781699253,1.8258393920143055,609.0,0
CUST111177,46.0,Student,0.6,32869.0,801.0,5.1,245.0,22314.0,0.0,0.0,0.0,Credit Card,Medical,600.0,14.39,0.6788767531716815,0.018254282150354437,6.0,0
CUST111178,30.0,Employed,11.0,15000.0,552.0,5.0,15.0,6309.0,0.0,3.0,0.0,Credit Card,Business,9600.0,21.22,0.4206,0.64,213.0,0
CUST111179,37.0,Employed,4.4,15577.0,693.0,17.7,851.0,4438.0,0.0,0.0,0.0,Credit Card,Education,16000.0,17.94,0.28490723502599985,1.027155421454709,342.0,1
CUST111180,18.0,Employed,0.0,15725.0,594.0,1.7,60.0,5524.0,0.0,0.0,0.0,Personal Loan,Home Improvement,27000.0,16.01,0.3512877583465819,1.7170111287758347,572.0,0
CUST111181,29.0,Employed,2.2,32912.0,723.0,10.5,4088.0,12765.0,0.0,0.0,0.0,Credit Card,Education,13500.0,16.0,0.38785245503159943,0.4101847350510452,137.0,1
CUST111182,44.0,Employed,4.5,90744.0,669.0,15.5,3199.0,31602.0,0.0,0.0,0.0,Line of Credit,Home Improvement,21500.0,10.65,0.34825443004496165,0.2369302653618972,79.0,1
CUST111183,30.0,Employed,3.3,17475.0,621.0,11.0,493.0,11721.0,0.0,1.0,0.0,Credit Card,Home Improvement,10500.0,20.64,0.6707296137339056,0.6008583690987125,0.2,0
CUST111184,29.0,Employed,4.6,18513.0,568.0,1.6,468.0,3276.0,0.0,0.0,0.0,Line of Credit,Debt Consolidation,11700.0,13.85,0.17695673310646573,0.6319883325230918,211.0,0
CUST111185,22.0,Employed,0.8,49614.0,702.0,1.7,1342.0,17066.0,0.0,0.0,0.0,Personal Loan,Education,12700.0,10.18,0.3439754907888902,0.25597613576812994,85.0,1
CUST111186,47.0,Student,1.2,17064.0,695.0,16.1,953.0,4070.0,0.0,1.0,0.0,Credit Card,Home Improvement,1700.0,17.62,0.2385138302859822,0.0996249413970933,33.0,1
CUST111187,41.0,Self-Employed,9.4,27890.0,596.0,13.5,916.0,10124.0,0.0,0.0,1.0,Personal Loan,Education,47200.0,15.91,0.36299749013983507,1.692362854069559,564.0,0
CUST111188,44.0,Self-Employed,12.3,113967.0,575.0,13.3,1334.0,45697.0,0.0,1.0,0.0,Personal Loan,Education,100000.0,16.06,0.40096694657225335,0.8774469802662174,292.0,1
CUST111189,18.0,Employed,0.0,15000.0,579.0,0.2,22.0,6137.0,0.0,0.0,0.0,Line of Credit,Business,11600.0,13.31,0.40913333333333335,0.7733333333333333,258.0,0
CUST111190,33.0,Employed,6.9,49018.0,636.0,0.2,33.0,4751.0,0.0,3.0,0.0,Personal Loan,Personal,19300.0,13.23,0.09692357909339426,0.39373291443959363,131.0,0
CUST111191,31.0,Employed,1.2,66349.0,703.0,12.8,31468.0,23271.0,0.0,1.0,0.0,Personal Loan,Education,13100.0,10.94,0.3507362582706597,0.19744080543791165,66.0,1
CUST111192,31.0,Employed,4.6,36775.0,659.0,1.1,156.0,12302.0,0.0,1.0,1.0,Personal Loan,Education,46600.0,11.48,0.3345207341944256,1.267165193745751,422.0,1
CUST111193,27.0,Employed,4.7,30314.0,750.0,8.3,1276.0,5523.0,0.0,0.0,1.0,Credit Card,Personal,25700.0,14.13,0.18219304611730552,0.8477930988981989,283.0,1
CUST111194,30.0,Employed,2.1,55497.0,661.0,10.8,1460.0,10635.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,47000.0,17.74,0.1916319801070328,0.8468926248265672,282.0,1
CUST111195,45.0,Employed,13.3,60006.0,840.0,23.0,2106.0,5421.0,0.0,0.0,0.0,Personal Loan,Education,100000.0,8.72,0.09034096590340966,1.6665000166650001,556.0,1
CUST111196,18.0,Self-Employed,1.0,20811.0,588.0,0.5,53.0,5975.0,0.0,1.0,1.0,Credit Card,Debt Consolidation,9100.0,22.48,0.28710777953966654,0.43726875210225363,146.0,0
CUST111197,56.0,Employed,13.4,23049.0,694.0,22.4,427.0,13014.0,0.0,0.0,0.0,Line of Credit,Personal,9600.0,9.29,0.5646231940648184,0.4165039698034622,139.0,0
CUST111198,40.0,Employed,18.5,60222.0,647.0,1.9,890.0,14689.0,0.0,4.0,0.0,Credit Card,Medical,37300.0,19.05,0.2439141841851815,0.6193749792434659,206.0,0
CUST111199,34.0,Employed,0.8,23739.0,652.0,3.3,24.0,8882.0,0.0,1.0,0.0,Personal Loan,Education,46900.0,11.18,0.37415223893171573,1.9756518808711403,659.0,0
CUST111200,45.0,Self-Employed,1.8,89849.0,615.0,7.5,531.0,8943.0,0.0,0.0,0.0,Line of Credit,Education,9600.0,12.35,0.09953366203296642,0.10684593039432826,36.0,1
CUST111201,18.0,Employed,0.0,32571.0,667.0,0.2,9.0,7705.0,0.0,0.0,0.0,Personal Loan,Home Improvement,58800.0,12.15,0.23656013017715147,1.8052869116698904,602.0,0
CUST111202,27.0,Employed,8.2,37851.0,573.0,4.0,302.0,19912.0,0.0,0.0,0.0,Credit Card,Medical,44100.0,22.68,0.5260627196111067,1.1650947134818102,388.0,0
CUST111203,33.0,Employed,9.2,23806.0,718.0,2.9,5172.0,9056.0,0.0,0.0,0.0,Credit Card,Personal,29400.0,16.9,0.3804083004284634,1.2349827774510627,412.0,1
CUST111204,51.0,Employed,22.7,55552.0,741.0,15.6,203.0,22974.0,0.0,0.0,1.0,Credit Card,Home Improvement,16700.0,17.26,0.4135584677419355,0.3006192396313364,0.1,1
CUST111205,34.0,Employed,8.9,25025.0,618.0,4.0,170.0,8222.0,0.0,1.0,0.0,Line of Credit,Debt Consolidation,19900.0,11.16,0.3285514485514486,0.7952047952047953,265.0,0
CUST111206,40.0,Employed,17.1,43562.0,576.0,12.4,567.0,27971.0,0.0,0.0,0.0,Personal Loan,Debt Consolidation,7300.0,16.14,0.6420963224828979,0.167577246223773,56.0,0
CUST111207,27.0,Employed,3.7,29834.0,673.0,1.0,12.0,8305.0,0.0,1.0,1.0,Personal Loan,Debt Consolidation,47900.0,11.13,0.27837366762753907,1.6055507139505263,535.0,0
CUST111208,40.0,Employed,16.5,33787.0,717.0,8.9,413.0,7641.0,0.0,1.0,0.0,Credit Card,Home Improvement,6200.0,16.03,0.22615207032290527,0.18350253055909077,61.0,1
CUST111209,55.0,Employed,34.6,85570.0,766.0,2.5,913.0,53664.0,0.0,0.0,0.0,Personal Loan,Business,23000.0,9.0,0.6271356783919598,0.2687857894121772,0.09,0
CUST111210,46.0,Employed,9.7,121300.0,676.0,16.3,10603.0,36834.0,0.0,0.0,0.0,Personal Loan,Personal,40300.0,11.96,0.3036603462489695,0.3322341302555647,111.0,1
CUST111211,34.0,Employed,6.6,45817.0,634.0,1.6,1004.0,26852.0,0.0,0.0,0.0,Personal Loan,Medical,71200.0,14.76,0.5860706724578213,1.5540083375166422,518.0,0
CUST111212,43.0,Employed,4.4,31290.0,763.0,4.8,495.0,15476.0,0.0,0.0,0.0,Personal Loan,Education,16100.0,8.27,0.4945989133908597,0.5145413870246085,172.0,1
CUST111213,41.0,Self-Employed,3.1,55103.0,557.0,3.6,749.0,15183.0,1.0,0.0,0.0,Line of Credit,Home Improvement,50000.0,13.52,0.2755385369217647,0.907391612071938,302.0,0
CUST111214,41.0,Employed,17.2,31084.0,538.0,10.7,51.0,14220.0,0.0,2.0,0.0,Credit Card,Medical,41900.0,21.08,0.4574700810706473,1.3479603654613306,449.0,0
CUST111215,48.0,Employed,17.6,57547.0,762.0,20.2,737.0,7338.0,0.0,0.0,0.0,Credit Card,Personal,51000.0,14.71,0.1275131631535962,0.8862321233079048,295.0,1
CUST111216,48.0,Employed,21.5,36045.0,780.0,8.9,572.0,6038.0,1.0,1.0,0.0,Personal Loan,Business,66000.0,8.71,0.16751283118324317,1.8310445276737413,0.61,0
CUST111217,33.0,Employed,2.5,50052.0,725.0,2.6,1927.0,11697.0,0.0,0.0,0.0,Credit Card,Medical,18100.0,16.38,0.2336969551666267,0.36162391113242226,121.0,1
CUST111218,42.0,Student,1.5,22157.0,759.0,9.3,770.0,10111.0,0.0,1.0,0.0,Credit Card,Personal,2200.0,15.68,0.4563343412916911,0.09929142031863519,33.0,1
CUST111219,30.0,Student,0.6,17756.0,702.0,2.1,18.0,4182.0,0.0,0.0,0.0,Credit Card,Personal,1800.0,15.93,0.23552601937373283,0.10137418337463393,34.0,1
CUST111220,23.0,Employed,3.1,51857.0,603.0,4.5,102.0,26198.0,0.0,0.0,0.0,Credit Card,Medical,10500.0,20.93,0.50519698401373,0.20247989663883373,67.0,0
CUST111221,31.0,Self-Employed,7.8,64765.0,685.0,10.5,2295.0,17425.0,0.0,2.0,0.0,Credit Card,Education,2300.0,18.91,0.26904964100980466,0.03551300856944337,12.0,1
CUST111222,34.0,Employed,9.8,27138.0,607.0,14.8,381.0,2939.0,0.0,0.0,0.0,Credit Card,Medical,37400.0,20.11,0.10829832706905446,1.378141351610288,459.0,1
CUST111223,18.0,Self-Employed,1.0,23642.0,487.0,0.4,30.0,1852.0,0.0,0.0,0.0,Credit Card,Education,16000.0,21.35,0.0783351662295914,0.6767616952880467,226.0,0
CUST111224,45.0,Employed,13.5,220057.0,708.0,11.8,7159.0,34976.0,0.0,0.0,1.0,Credit Card,Medical,55800.0,16.28,0.15894063810739945,0.2535706657820474,85.0,1
CUST111225,18.0,Employed,0.0,33417.0,629.0,1.0,2.0,18496.0,0.0,0.0,0.0,Personal Loan,Education,8300.0,13.42,0.553490738247,0.2483765747972589,83.0,0
CUST111226,67.0,Employed,22.1,127682.0,791.0,3.3,7958.0,55190.0,0.0,1.0,0.0,Credit Card,Personal,40200.0,15.49,0.43224573549913065,0.31484469228238904,105.0,1
CUST111227,53.0,Employed,2.8,55252.0,722.0,23.6,3243.0,5996.0,0.0,1.0,1.0,Personal Loan,Business,64900.0,11.46,0.10852095851733874,1.1746181133714617,392.0,1
CUST111228,31.0,Employed,12.8,31209.0,515.0,2.6,697.0,3154.0,0.0,0.0,0.0,Credit Card,Medical,4100.0,22.74,0.10106059149604281,0.13137236053702459,44.0,0
CUST111229,35.0,Employed,10.5,35727.0,632.0,9.6,4316.0,16822.0,0.0,0.0,0.0,Personal Loan,Home Improvement,19400.0,13.52,0.47084837797744006,0.5430066896184959,181.0,0
CUST111230,38.0,Employed,7.6,34845.0,617.0,16.9,7100.0,6880.0,0.0,1.0,0.0,Personal Loan,Personal,50800.0,14.93,0.1974458315396757,1.4578849189266754,486.0,1
CUST111231,27.0,Employed,3.1,31675.0,705.0,1.0,210.0,5806.0,0.0,1.0,0.0,Personal Loan,Medical,22900.0,10.1,0.1832991318074191,0.7229676400947119,241.0,1
CUST111232,37.0,Employed,11.0,42266.0,519.0,11.7,5495.0,719.0,1.0,2.0,0.0,Credit Card,Personal,43300.0,21.13,0.017011309326645532,1.0244641082666919,341.0,0
CUST111233,33.0,Self-Employed,7.7,132568.0,665.0,1.8,965.0,55426.0,0.0,0.0,0.0,Line of Credit,Debt Consolidation,44900.0,9.56,0.41809486452235833,0.33869410415786616,113.0,0
CUST111234,33.0,Employed,3.5,50699.0,635.0,4.4,1332.0,15612.0,0.0,1.0,0.0,Credit Card,Education,4500.0,19.5,0.30793506775281565,0.08875914712321742,0.03,1
CUST111235,37.0,Self-Employed,8.7,82213.0,716.0,2.2,627.0,17879.0,0.0,0.0,0.0,Line of Credit,Education,50000.0,8.06,0.21747168939218858,0.6081763224794132,203.0,1
CUST111236,19.0,Employed,0.9,54398.0,579.0,2.0,50.0,9480.0,0.0,1.0,0.0,Credit Card,Business,38400.0,22.91,0.17427111290856281,0.7059083054524063,235.0,0
CUST111237,35.0,Employed,13.8,19145.0,712.0,0.1,5.0,846.0,0.0,1.0,0.0,Personal Loan,Home Improvement,23000.0,10.04,0.0441890833115696,1.2013580569339253,0.4,0
CUST111238,36.0,Employed,3.3,35152.0,707.0,9.2,284.0,20967.0,0.0,1.0,1.0,Line of Credit,Personal,18900.0,8.89,0.5964667728720983,0.5376649977241693,179.0,0
CUST111239,36.0,Employed,6.9,73675.0,752.0,5.3,52.0,4855.0,0.0,0.0,1.0,Line of Credit,Education,38600.0,7.9,0.0658975229046488,0.5239226331862912,175.0,1
CUST111240,32.0,Employed,11.1,25857.0,674.0,4.1,395.0,8112.0,0.0,0.0,0.0,Credit Card,Personal,24700.0,18.98,0.3137254901960784,0.9552538964303671,318.0,1
CUST111241,48.0,Employed,9.3,25981.0,614.0,21.8,66.0,2113.0,0.0,0.0,0.0,Personal Loan,Personal,43800.0,13.49,0.08132866325391633,1.6858473499865285,562.0,1
CUST111242,30.0,Employed,9.2,20327.0,688.0,0.9,26.0,1681.0,0.0,0.0,0.0,Personal Loan,Business,38800.0,11.1,0.08269788950656762,1.9087912628523638,636.0,0
CUST111243,37.0,Employed,13.5,70603.0,705.0,18.5,463.0,23401.0,0.0,0.0,0.0,Credit Card,Medical,70000.0,16.27,0.3314448394544141,0.9914592864325878,0.33,1
CUST111244,50.0,Student,0.4,32375.0,691.0,29.0,4511.0,4399.0,0.0,0.0,0.0,Credit Card,Personal,3200.0,17.78,0.13587644787644787,0.09884169884169884,33.0,1
CUST111245,34.0,Employed,11.1,38098.0,591.0,6.1,1593.0,12807.0,0.0,1.0,0.0,Line of Credit,Education,17700.0,13.48,0.3361593784450627,0.46459131712950813,155.0,1
CUST111246,37.0,Self-Employed,12.7,54164.0,683.0,12.2,1060.0,10327.0,0.0,0.0,0.0,Line of Credit,Business,43100.0,9.9,0.19066169411417178,0.7957314821652758,265.0,1
CUST111247,33.0,Employed,13.6,39148.0,613.0,13.6,938.0,18663.0,0.0,0.0,0.0,Credit Card,Debt Consolidation,38300.0,19.23,0.47672933483191987,0.9783386124450802,326.0,0
CUST111248,49.0,Employed,7.6,61772.0,609.0,29.3,40570.0,20247.0,0.0,0.0,0.0,Personal Loan,Medical,88800.0,14.69,0.3277698633685165,1.4375445185520948,479.0,1
CUST111249,31.0,Self-Employed,9.0,25034.0,554.0,3.3,74.0,9777.0,0.0,2.0,1.0,Credit Card,Education,500.0,21.76,0.3905488535591595,0.019972836941759206,7.0,0
CUST111250,50.0,Employed,15.7,18471.0,694.0,1.3,16.0,8652.0,0.0,1.0,0.0,Credit Card,Medical,11800.0,18.85,0.46840993990579827,0.6388392615451248,213.0,0
CUST111251,33.0,Employed,3.8,30553.0,733.0,7.2,514.0,8895.0,0.0,0.0,0.0,Credit Card,Medical,14000.0,15.86,0.2911334402513665,0.458220142048244,153.0,1
CUST111252,24.0,Employed,4.3,51928.0,575.0,0.1,20.0,19374.0,0.0,0.0,0.0,Personal Loan,Home Improvement,76300.0,16.75,0.3730935140964412,1.4693421660761055,0.49,0
CUST111253,43.0,Employed,17.8,95249.0,692.0,5.8,22297.0,29103.0,0.0,0.0,0.0,Line of Credit,Education,35200.0,10.91,0.3055465149240412,0.36955768564499364,123.0,1
CUST111254,31.0,Employed,8.0,26399.0,612.0,3.2,180.0,1812.0,0.0,1.0,0.0,Line of Credit,Business,18800.0,12.77,0.06863896359710595,0.7121481874313421,237.0,0
CUST111255,42.0,Employed,3.5,37290.0,725.0,18.1,10143.0,21101.0,0.0,0.0,0.0,Credit Card,Education,6500.0,15.54,0.5658621614373827,0.17430946634486458,58.0,0
CUST111256,18.0,Employed,0.0,32037.0,481.0,1.7,16.0,2585.0,0.0,2.0,1.0,Credit Card,Education,25300.0,22.44,0.08068795455254861,0.7897118956206886,263.0,0
CUST111257,35.0,Employed,12.5,113938.0,621.0,1.1,146.0,36475.0,0.0,0.0,1.0,Credit Card,Education,70000.0,21.0,0.32013024627428954,0.6143692183468202,205.0,0
CUST111258,29.0,Employed,3.8,62009.0,632.0,8.4,231.0,3279.0,0.0,2.0,0.0,Credit Card,Business,46700.0,20.4,0.05287942072924898,0.7531164830911642,251.0,0
CUST111259,22.0,Employed,0.4,53765.0,563.0,1.9,134.0,13480.0,0.0,1.0,0.0,Credit Card,Home Improvement,67200.0,22.36,0.2507207290988561,1.2498837533711522,417.0,0
CUST111260,28.0,Self-Employed,5.7,41735.0,516.0,1.5,31.0,3208.0,0.0,0.0,0.0,Personal Loan,Education,60700.0,15.61,0.07686593985863184,1.4544147597939379,485.0,0
CUST111261,28.0,Self-Employed,5.6,106991.0,625.0,8.6,6782.0,2471.0,0.0,0.0,0.0,Credit Card,Medical,70000.0,19.72,0.02309540054770962,0.654260638745315,218.0,1
CUST111262,34.0,Employed,10.3,30937.0,630.0,4.1,157.0,1545.0,0.0,0.0,0.0,Credit Card,Education,2900.0,20.82,0.04994020105375441,0.09373888870931248,31.0,1
CUST111263,18.0,Employed,0.0,18957.0,583.0,0.1,28.0,1072.0,0.0,2.0,1.0,Personal Loan,Education,36900.0,16.41,0.05654903201983436,1.9465105238170597,649.0,0
CUST111264,38.0,Employed,19.7,71078.0,596.0,10.9,3288.0,15635.0,0.0,3.0,0.0,Credit Card,Personal,8100.0,22.89,0.21996961085005207,0.11395931230479192,38.0,0
CUST111265,51.0,Employed,8.0,83952.0,630.0,15.0,1229.0,5874.0,1.0,0.0,0.0,Line of Credit,Education,34300.0,11.77,0.0699685534591195,0.408566800076234,136.0,0
CUST111266,38.0,Student,0.0,39523.0,556.0,7.9,764.0,20001.0,0.0,1.0,0.0,Credit Card,Personal,4000.0,22.14,0.5060597626698378,0.10120689218935809,34.0,0
CUST111267,44.0,Employed,23.4,77191.0,741.0,20.7,4748.0,19671.0,0.0,0.0,0.0,Line of Credit,Education,50000.0,8.59,0.2548354082729852,0.6477439079685455,216.0,1
CUST111268,48.0,Self-Employed,5.9,45508.0,600.0,29.7,3461.0,3000.0,0.0,2.0,0.0,Personal Loan,Education,65100.0,13.08,0.06592247516920102,1.430517711171662,477.0,1
CUST111269,49.0,Employed,19.5,97561.0,581.0,2.1,5694.0,21407.0,0.0,0.0,2.0,Personal Loan,Personal,100000.0,16.77,0.2194216951445762,1.024999743750064,342.0,0
CUST111270,57.0,Employed,9.3,113677.0,680.0,28.1,11630.0,5096.0,0.0,1.0,0.0,Credit Card,Education,70000.0,18.93,0.044828769232122596,0.6157797971445411,205.0,1
CUST111271,29.0,Employed,4.9,77039.0,702.0,8.1,1422.0,21668.0,0.0,0.0,0.0,Line of Credit,Debt Consolidation,22400.0,8.4,0.2812601409675619,0.29076182193434497,97.0,1
CUST111272,26.0,Employed,3.2,55277.0,551.0,6.1,224.0,5194.0,0.0,5.0,0.0,Personal Loan,Debt Consolidation,89600.0,15.07,0.09396313113953363,1.6209273296307687,0.54,0
CUST111273,44.0,Employed,9.7,23740.0,638.0,12.1,1476.0,11816.0,0.0,0.0,1.0,Line of Credit,Debt Consolidation,9700.0,12.7,0.49772535804549284,0.4085930918281382,136.0,0
CUST111274,43.0,Employed,7.9,42657.0,579.0,14.3,459.0,16925.0,0.0,3.0,0.0,Personal Loan,Education,52600.0,16.83,0.3967695806081065,1.2330918723773354,411.0,0
CUST111275,44.0,Employed,0.4,45900.0,646.0,8.8,94.0,13285.0,0.0,0.0,0.0,Credit Card,Business,37500.0,19.11,0.2894335511982571,0.8169934640522876,272.0,0
CUST111276,57.0,Employed,8.4,70299.0,626.0,15.2,9434.0,6823.0,0.0,1.0,0.0,Personal Loan,Personal,68900.0,14.85,0.09705685713879288,0.9800992901748247,327.0,1
CUST111277,35.0,Student,2.0,20448.0,636.0,10.6,628.0,7401.0,0.0,1.0,0.0,Line of Credit,Home Improvement,5000.0,12.89,0.3619424882629108,0.2445226917057903,82.0,1
CUST111278,40.0,Employed,0.2,44341.0,607.0,21.5,1618.0,13253.0,0.0,0.0,0.0,Line of Credit,Home Improvement,28900.0,11.38,0.29888816219751474,0.6517669876637875,217.0,1
CUST111279,23.0,Self-Employed,1.0,89757.0,553.0,3.3,2225.0,36653.0,1.0,2.0,0.0,Line of Credit,Personal,33900.0,14.36,0.40835812248626846,0.3776864200006685,126.0,0
CUST111280,60.0,Employed,1.3,72455.0,758.0,26.3,18478.0,13583.0,0.0,0.0,0.0,Credit Card,Business,70000.0,15.42,0.1874680836381202,0.9661169001449176,322.0,1
CUST111281,30.0,Employed,6.2,21235.0,592.0,9.2,1163.0,8970.0,0.0,1.0,0.0,Credit Card,Personal,7800.0,22.15,0.42241582293383567,0.36731810689898753,122.0,1
